Age,Workclass,Education,Marital Status,Occupation,Race,Sex,Hours/Week,Native Country,Yearly Income
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
49,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Male,70,United-States,>50K
62,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,White,Male,55,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
45,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,42,United-States,>50K
43,Local-gov,Masters,Never-married,Exec-managerial,White,Female,50,United-States,>50K
39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,50,Japan,>50K
48,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,40,United-States,>50K
37,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Asian-Pac-Islander,Female,70,South,>50K
40,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,40,United-States,>50K
41,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,42,United-States,>50K
68,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,40,Italy,>50K
64,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
51,State-gov,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
41,State-gov,HS-grad,Divorced,Protective-serv,White,Male,40,United-States,>50K
28,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
44,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,White,Male,40,United-States,>50K
31,Private,9th,Never-married,Sales,White,Male,43,United-States,>50K
43,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
49,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
41,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
38,Local-gov,Some-college,Married-civ-spouse,Tech-support,White,Male,40,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,50,United-States,>50K
32,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Female,40,United-States,>50K
45,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
45,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,60,United-States,>50K
61,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,84,United-States,>50K
51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,40,United-States,>50K
59,Private,Some-college,Separated,Sales,White,Male,60,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
57,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,>50K
29,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
30,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
38,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
46,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,58,United-States,>50K
59,Private,Bachelors,Divorced,Sales,White,Male,55,United-States,>50K
48,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,White,Female,60,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
61,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
60,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,80,United-States,>50K
55,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,>50K
58,Self-emp-inc,Prof-school,Never-married,Prof-specialty,White,Male,40,United-States,>50K
46,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,40,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,50,Mexico,>50K
38,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,45,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,64,United-States,>50K
29,Private,Bachelors,Never-married,Exec-managerial,White,Male,50,United-States,>50K
48,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,54,United-States,>50K
44,Private,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,>50K
40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
31,State-gov,Some-college,Married-civ-spouse,Craft-repair,White,Male,35,United-States,>50K
57,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
29,State-gov,Assoc-acdm,Never-married,Prof-specialty,Black,Male,40,United-States,>50K
44,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,70,United-States,>50K
65,State-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Black,Male,40,United-States,>50K
37,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Female,60,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,40,United-States,>50K
38,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,60,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Other-service,Black,Male,40,United-States,>50K
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
22,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,50,United-States,>50K
30,Private,HS-grad,Married-civ-spouse,Sales,White,Male,52,United-States,>50K
58,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,>50K
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,50,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
33,Private,Assoc-voc,Never-married,Exec-managerial,White,Male,55,United-States,>50K
31,Private,Bachelors,Never-married,Exec-managerial,White,Male,50,United-States,>50K
43,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
45,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,White,Male,65,United-States,>50K
49,Private,Some-college,Divorced,Prof-specialty,White,Male,44,United-States,>50K
51,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
31,Private,Bachelors,Never-married,Prof-specialty,White,Female,72,United-States,>50K
48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,25,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
44,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Female,32,United-States,>50K
52,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,60,United-States,>50K
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
44,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,70,United-States,>50K
52,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
39,State-gov,Masters,Married-civ-spouse,Prof-specialty,Other,Female,38,United-States,>50K
48,Private,Masters,Married-civ-spouse,Exec-managerial,White,Female,38,United-States,>50K
37,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Black,Female,48,United-States,>50K
58,Private,HS-grad,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,40,United-States,>50K
59,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,45,United-States,>50K
42,Private,Bachelors,Married-civ-spouse,Transport-moving,White,Male,48,United-States,>50K
48,Private,Assoc-voc,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
55,Self-emp-not-inc,10th,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
36,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,White,Male,30,United-States,>50K
39,Private,Bachelors,Separated,Prof-specialty,Asian-Pac-Islander,Female,40,Philippines,>50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
55,Private,Masters,Divorced,Prof-specialty,White,Female,40,United-States,>50K
35,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
60,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,15,United-States,>50K
44,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
73,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,6,United-States,>50K
32,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,55,United-States,>50K
43,Federal-gov,Masters,Married-civ-spouse,Protective-serv,White,Male,35,United-States,>50K
51,Private,Masters,Never-married,Prof-specialty,White,Male,55,United-States,>50K
58,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,40,United-States,>50K
60,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
38,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,48,United-States,>50K
37,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Male,44,United-States,>50K
38,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
29,Private,HS-grad,Married-civ-spouse,Sales,White,Male,60,United-States,>50K
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,50,United-States,>50K
29,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Female,40,United-States,>50K
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,40,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,40,Philippines,>50K
48,Private,Bachelors,Divorced,Adm-clerical,White,Male,38,United-States,>50K
36,Private,11th,Never-married,Protective-serv,Black,Male,40,United-States,>50K
50,Private,Bachelors,Divorced,Exec-managerial,White,Female,50,United-States,>50K
41,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,48,United-States,>50K
79,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,50,United-States,>50K
24,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,55,England,>50K
42,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,60,United-States,>50K
31,Private,Some-college,Married-civ-spouse,Other-service,White,Male,40,United-States,>50K
47,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,65,United-States,>50K
53,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Sales,White,Male,55,United-States,>50K
39,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,White,Male,55,United-States,>50K
36,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Female,45,United-States,>50K
51,Private,10th,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
61,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
52,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
33,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
35,Private,HS-grad,Divorced,Transport-moving,White,Female,60,United-States,>50K
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,40,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
52,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,70,Germany,>50K
39,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
43,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
36,Private,Bachelors,Never-married,Prof-specialty,White,Female,35,United-States,>50K
43,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,53,United-States,>50K
50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,38,United-States,>50K
44,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,44,United-States,>50K
36,Private,Assoc-voc,Divorced,Prof-specialty,White,Male,40,United-States,>50K
36,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,45,United-States,>50K
48,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,40,United-States,>50K
52,Private,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
35,Private,Some-college,Divorced,Adm-clerical,White,Female,40,United-States,>50K
45,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
39,Private,12th,Married-civ-spouse,Transport-moving,White,Male,70,United-States,>50K
46,Self-emp-not-inc,Bachelors,Divorced,Other-service,Asian-Pac-Islander,Female,60,South,>50K
50,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,33,United-States,>50K
48,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,35,United-States,>50K
39,Private,HS-grad,Separated,Exec-managerial,White,Male,40,United-States,>50K
46,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,35,United-States,>50K
40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
37,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
60,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,48,United-States,>50K
62,Private,Bachelors,Married-civ-spouse,Sales,White,Male,60,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,>50K
62,Self-emp-inc,Bachelors,Divorced,Sales,White,Male,40,United-States,>50K
51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,White,Male,30,United-States,>50K
45,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,50,United-States,>50K
44,Self-emp-inc,Some-college,Divorced,Sales,White,Male,45,United-States,>50K
43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
49,Private,Some-college,Divorced,Exec-managerial,White,Male,45,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,60,United-States,>50K
41,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,42,United-States,>50K
51,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
31,Private,Bachelors,Never-married,Exec-managerial,White,Female,50,United-States,>50K
46,Private,11th,Married-civ-spouse,Other-service,Black,Male,40,United-States,>50K
33,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,White,Male,45,United-States,>50K
43,Private,Some-college,Married-civ-spouse,Other-service,White,Female,20,England,>50K
50,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,40,United-States,>50K
34,Private,Bachelors,Never-married,Sales,White,Male,40,United-States,>50K
53,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,55,United-States,>50K
57,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,25,United-States,>50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,24,United-States,>50K
40,Private,Masters,Never-married,Prof-specialty,White,Female,45,United-States,>50K
43,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,>50K
38,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
38,Private,Masters,Divorced,Exec-managerial,White,Male,45,United-States,>50K
43,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,White,Female,40,United-States,>50K
28,Private,Doctorate,Never-married,Prof-specialty,White,Female,60,Germany,>50K
36,Private,Assoc-voc,Never-married,Adm-clerical,White,Male,42,United-States,>50K
65,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,44,Mexico,>50K
